time,v_est,CdA_est,accel_bias,power_pred,acceleration_measured,velocity_measured,power_measured
2025-06-01 15:47:06.464,5.76025390625,0.10819435119628906,2.102264404296875,82.501953125,2.0737184044609256,6.736944444444444,100
2025-06-01 15:47:06.474,5.759765625,0.10818290710449219,2.102081298828125,82.501953125,2.0776017830591345,6.736944444444444,100
2025-06-01 15:47:06.484,5.759765625,0.10818099975585938,2.101898193359375,82.501953125,2.081448272034234,6.736944444444444,100
2025-06-01 15:47:06.495,5.7593994140625,0.10817337036132812,2.101898193359375,82.501953125,2.085235833205688,6.736944444444444,100
2025-06-01 15:47:06.504,5.7589111328125,0.10816192626953125,2.101898193359375,82.501953125,2.0889436739534104,6.736944444444444,100
2025-06-01 15:47:06.514,5.7584228515625,0.108154296875,2.10198974609375,82.501953125,2.092552481672143,6.736944444444444,100
2025-06-01 15:47:06.524,5.758056640625,0.10814666748046875,2.10186767578125,82.501953125,2.096044509131792,6.736944444444444,100
2025-06-01 15:47:06.534,5.7576904296875,0.1081390380859375,2.101776123046875,82.501953125,2.099403562679824,6.736944444444444,100
2025-06-01 15:47:06.545,5.7572021484375,0.1081390380859375,2.1015625,82.501953125,2.102614983357721,6.736944444444444,100
2025-06-01 15:47:06.554,5.7564697265625,0.10813522338867188,2.101348876953125,82.501953125,2.10566566833493,6.736944444444444,100
2025-06-01 15:47:06.564,5.756591796875,0.10813140869140625,2.101165771484375,82.501953125,2.1085441140803627,6.736944444444444,100
2025-06-01 15:47:06.574,5.75634765625,0.10812759399414062,2.101043701171875,82.501953125,2.111240446609662,6.736944444444444,100
2025-06-01 15:47:06.584,5.755615234375,0.10811614990234375,2.100921630859375,82.501953125,2.113746447267964,6.736944444444444,100
2025-06-01 15:47:06.595,5.7557373046875,0.10811233520507812,2.10076904296875,82.501953125,2.116055630891424,6.736944444444444,100
2025-06-01 15:47:06.603,5.755615234375,0.10810470581054688,2.1005859375,82.501953125,2.118163407567428,6.736944444444444,100
2025-06-01 15:47:06.614,5.7557373046875,0.10809135437011719,2.100311279296875,82.501953125,2.1200672684239743,6.736944444444444,100
2025-06-01 15:47:06.624,5.7554931640625,0.10809135437011719,2.100250244140625,82.501953125,2.1217669212748373,6.736944444444444,100
2025-06-01 15:47:06.634,5.7554931640625,0.10808753967285156,2.1002197265625,82.501953125,2.1232643834607146,6.736944444444444,100
